WEO Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After,Subject Descriptor
144,12.557500000000001,-20.96,-15.832,-17.433,-1.951,3.431,25.522,19.906,9.655,1.608,10.592,-7.646,5.365,-18.114,14.259,19.64,9.203,-0.057,6.993,5.007,13.024,-2.123,-1.819,4.048,7.302,8.383,8.125,9.519,2.857,-14.189,11.816,7.314,0.122,0.281,6.755,5.097,4.493,5.903,3.413,1.946,-7.608,4.041,3.252,3.105,2.957,2.868,2018.0,Volume of imports of goods and services
146,55.583,59.188,62.544,64.39,66.28,68.552,69.061,70.052,71.364,73.614,77.593,82.139,85.455,88.269,89.02,90.62,91.354,91.828,91.845,92.587,94.033,94.964,95.573,96.181,96.951,98.088,99.131,99.859,102.284,101.794,102.494,102.728,102.016,101.795,101.783,100.621,100.184,100.72,101.661,102.028,101.243,101.256,101.528,102.289,103.172,104.173,2019.0,"Inflation, average consumer prices"
463,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,65.312,86.298,99.981,101.136,122.787,148.163,171.801,202.737,205.64,217.499,246.311,306.017,295.754,321.564,343.923,358.047,435.294,459.069,491.205,601.185,582.024,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2009.0,General government revenue
528,3449.993,3971.617,4343.042,4848.411,5447.375,5815.221,6549.008,7483.861,8273.238,9253.729,10010.454,11104.099,12184.608,13200.877,14369.471,15492.797,16620.204,17750.631,18546.749,19932.275,21485.331,21524.269,22945.313,24268.481,26554.947,28753.161,31187.41,34097.183,34918.472,34493.29,38400.049,40532.641,41741.269,43435.454,45494.282,46910.952,47272.281,48500.845,50990.469,53274.545,54019.882,56959.286,59180.951,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, current prices"
528,22.037,7.656,2.428,-1.185,1.645,-1.298,2.614,1.931,1.111,3.134,4.558,3.88,3.417,4.629,2.652,4.57,2.52,0.266,2.114,0.154,1.641,-1.685,0.768,-0.059,1.619,2.206,0.678,3.333,1.26,-0.247,1.236,2.028,1.613,0.338,0.602,0.132,1.693,1.216,-0.059,1.143,-0.1,1.0,1.2,1.403,1.437,1.437,2019.0,"Inflation, end of period consumer prices"
528,7.594,0.734,-2.27,9.947,13.34,-4.477,23.242,28.122,24.702,6.79,5.185,15.016,9.425,6.944,4.862,10.303,5.313,13.357,7.412,4.127,15.086,-14.261,5.767,7.356,17.84,2.778,4.562,3.516,-1.478,-14.711,30.629,1.745,21.599,1.203,1.889,-0.746,-5.347,3.179,1.652,2.229,-3.15,2.7,2.02,2.02,2.02,2.02,2019.0,Volume of imports of goods and services
528,22.384,22.817,23.45,21.255,21.334,21.404,19.722,19.438,21.17,22.854,24.415,20.923,22.419,22.844,22.166,21.099,19.974,19.583,21.924,20.444,26.963,18.745,16.818,17.84,16.621,18.427,17.316,16.797,17.016,16.36,15.046,16.17,15.814,16.094,15.431,15.61,15.328,15.31,15.53,15.523,14.823,15.123,15.423,15.523,15.523,15.523,2019.0,General government revenue
528,-2.416,-2.572,-2.797,-1.871,-1.579,-2.011,-1.742,-1.746,-1.664,-9.754,-3.992,-9.242,-6.788,-6.05,-6.198,-6.756,-7.135,-7.473,-5.236,-2.348,-5.33,-5.588,-5.242,-4.333,-4.622,-2.497,-2.179,-2.223,-2.737,-6.196,-5.092,-4.034,-4.314,-3.242,-2.725,-1.782,-2.193,-2.022,-1.866,-1.776,-4.653,-3.153,-1.993,-1.393,-1.193,-1.093,2019.0,General government net lending/borrowing
528,1522.109,1804.431,1938.023,2169.446,2418.24,2535.056,2965.448,3344.935,3615.662,4032.464,4474.288,5018.019,5609.357,6200.154,6779.396,7391.062,8031.305,8705.149,9366.337,9804.503,10328.549,10119.429,10630.911,10924.029,11596.241,12036.675,12572.587,13363.917,13115.096,12919.445,14060.345,14262.201,14677.765,15270.728,16258.047,17055.08,17555.268,17983.347,18342.891,18886.878,18851.062,19543.258,20196.946,2.0,2.0,2.0,2019.0,"Gross domestic product corresponding to fiscal year, current prices"
923,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
578,8.42,5.977,24.992,-8.84,14.934,5.159,17.78,20.329,23.541,22.914,12.627,17.215,10.927,11.485,17.715,13.376,0.634,12.242,-0.848,12.057,24.235,0.497,3.959,11.682,14.42,7.45,11.108,11.856,4.893,-14.227,16.445,8.276,2.459,0.24,1.077,-1.54,0.461,5.268,3.905,-3.549,-8.724,7.829,4.106,4.711,4.233,4.114,2018.0,Volume of exports of goods
578,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,701.724,810.083,1016.808,1116.369,1219.644,938.197,1062.297,1374.535,1127.931,1306.382,1459.596,1546.432,1769.209,1875.078,2051.961,2337.463,2401.032,2620.097,2784.828,2913.526,3014.351,3062.626,3281.144,3452.209,3668.002,4158.42,4183.803,3864.933,2.0,2.0,2.0,2019.0,General government total expenditure
537,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
742,339971.723,317699.021,295108.052,269594.997,275100.962,275490.158,275163.624,259927.513,277783.26,281224.976,290254.804,281917.534,267143.609,218935.002,243889.262,284614.719,265889.623,267563.738,253239.079,251621.736,241902.265,237237.947,239943.152,249649.62,241006.656,223869.849,223771.795,215259.919,218000.072,223910.726,231247.311,239542.549,248515.643,256845.961,265067.497,273203.036,281217.51,286284.69,293084.732,301161.283,293884.521,295387.089,301221.088,2.0,2.0,2.0,2016.0,"Gross domestic product per capita, constant prices"
742,29.816,33.085,38.578,38.511,37.305,39.011,39.559,39.361,39.634,38.452,39.042,41.008,40.143,41.086,61.012,64.912,68.097,70.162,69.186,72.307,71.417,76.103,77.226,75.933,78.717,81.532,82.061,84.553,91.908,93.519,94.974,96.362,99.165,98.665,100.472,102.103,102.551,101.853,103.879,103.538,104.636,109.377,109.771,113.517,114.474,117.956,2019.0,"Inflation, end of period consumer prices"
742,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,-16.033,-12.426,-27.199,-17.282,-52.433,-50.615,-33.207,-40.824,-14.312,-45.28,-25.583,-49.247,-10.48,-4.475,23.747,9.806,-27.039,-32.231,-32.979,-12.061,-58.313,-39.031,-114.355,-128.101,-110.974,-154.676,-218.217,-252.739,-7.718,-23.058,68.255,-238.144,-126.208,-117.353,-82.686,-87.702,-97.564,2019.0,General government net lending/borrowing
742,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,2.167,2.02,-12.819,-4.862,-37.703,-27.845,-13.607,-20.324,5.988,-25.68,-4.613,-29.561,7.452,13.245,41.6,27.733,-15.447,-21.76,-7.31,-1.202,-44.458,-23.976,-59.628,-109.513,-87.482,-120.761,-159.11,-189.827,40.889,47.294,154.116,-136.288,-43.154,-23.974,29.266,27.235,24.642,2019.0,General government primary net lending/borrowing
866,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,12.997,-39.136,21.73,59.377,-8.314,9.057,-44.646,25.869,-12.982,-38.558,-5.561,89.488,-13.311,-6.101,33.695,1.013,20.766,-36.439,-29.358,-0.298,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Volume of exports of goods
744,18.277,19.286,19.193,20.09,21.242,22.446,22.119,23.602,23.618,24.228,25.942,27.015,29.179,29.902,30.986,31.814,33.995,35.941,37.725,39.995,41.714,43.298,43.871,45.934,48.798,50.499,53.147,56.713,59.117,60.916,63.055,61.846,64.374,66.191,68.092,68.898,69.745,71.083,73.013,73.729,68.536,71.244,73.289,75.397,77.661,79.989,2019.0,"Gross domestic product, constant prices"
186,30.0,18.769,4.023,20.1,19.4,12.3,11.8,14.5,-5.296,5.257,34.533,-4.405,7.463,37.533,-22.145,28.927,20.642,18.173,-2.257,-1.426,32.85,-24.805,20.715,19.276,20.576,12.207,8.443,12.713,-1.36,-12.93,17.717,12.891,0.935,8.148,-0.844,1.277,5.44,9.397,-9.417,-5.018,-6.241,3.848,7.087,14.593,8.082,7.53,2019.0,Volume of Imports of goods
186,0.007,0.011,0.014,0.019,0.03,0.048,0.07,0.103,0.178,0.313,0.541,0.868,1.506,2.73,5.329,10.693,20.349,39.723,71.942,107.374,171.494,247.266,362.11,472.172,582.853,680.276,795.757,887.714,1002.756,1006.372,1167.664,1404.928,1581.479,1823.427,2054.898,2350.941,2626.56,3133.704,3758.316,4320.191,4489.859,4992.674,5785.119,2.0,2.0,2.0,2019.0,"Gross domestic product corresponding to fiscal year, current prices"
925,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,0.011,0.119,0.962,12.26,19.808,23.388,28.772,31.59,36.226,39.265,44.032,47.707,51.055,57.313,62.628,100.0,109.727,112.299,126.716,137.256,138.884,139.755,132.612,126.197,124.249,125.796,131.268,136.831,145.151,153.276,161.908,171.118,180.967,2018.0,"Gross domestic product, deflator"
925,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,3010.623,2746.03,2260.787,2094.692,1952.977,1734.405,1846.191,2155.3,2582.858,3142.568,3656.756,4316.496,5031.096,5801.361,6558.176,7391.793,8542.566,9022.912,9808.91,11295.001,12057.36,12739.415,13491.202,13690.579,13915.342,14324.562,15409.052,16432.28,16711.01,17697.832,18676.113,2.0,2.0,2.0,2004.0,"Gross domestic product per capita, current prices"
925,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,0.556,0.68,0.778,1.259,1.521,1.633,2.299,2.788,3.513,3.326,3.629,5.375,7.723,8.878,12.18,14.695,18.852,21.101,21.693,17.876,23.585,19.596,21.47,23.136,24.564,26.519,27.723,29.221,30.427,2018.0,General government total expenditure
869,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Total investment
926,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,2925.59,300018.308,1503447.326,4234469.61,5916546.985,6515141.083,7817698.859,9319855.594,11725868.83,12443714.56,12372958.84,13392822.86,15041301.19,16597564.8,18526993.01,21600530.77,26419749.87,29671978.51,32370877.33,33847065.64,33778526.73,33946126.39,42388383.41,60748059.08,68257399.3,77587328.49,85173122.12,88625805.75,93224823.67,98648893.86,103959212.6,2.0,2.0,2.0,2019.0,"Inflation, end of period consumer prices"
926,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,-3.249,-1.574,-3.625,-0.409,7.243,-0.177,-1.035,-0.531,0.097,-3.483,-1.525,-0.733,-1.459,-2.625,-5.104,-4.141,-0.792,-2.385,-2.334,-1.153,3.003,1.867,1.554,1.134,0.997,-4.027,-1.663,-0.078,0.872,0.717,0.533,2019.0,General government primary net lending/borrowing
466,40014.582,40910.917,35767.654,31690.067,29017.094,27035.998,20533.019,21644.071,18435.195,20478.526,26621.511,25847.406,25960.965,25654.369,25762.53,26394.423,29058.859,29523.485,25897.653,27321.043,34688.979,32621.292,32790.711,35017.312,39304.507,43988.667,44313.586,41472.286,39074.838,30920.447,35064.255,41194.733,42723.581,43197.43,43340.018,37380.571,36226.23,38031.539,40479.466,39179.883,31947.92,32686.183,33126.529,2.0,2.0,2.0,2005.0,"Gross domestic product per capita, current prices"
112,23364.75,23169.179,23659.506,24647.43,25165.148,26141.654,26903.362,28294.291,29857.368,30540.581,30678.139,30233.552,30277.852,30962.359,32070.932,32790.387,33527.058,34729.908,35896.658,36995.052,38135.431,39118.897,39857.624,40980.403,41734.223,42731.27,43623.788,44325.588,43839.94,41683.058,42157.824,42452.022,42795.859,43438.067,44231.947,44917.037,45403.496,45987.961,46326.739,46750.309,41899.446,44145.302,45319.174,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, constant prices"
112,19.053,17.755,18.257,19.067,20.011,20.062,19.934,21.337,23.565,24.664,23.147,20.306,19.151,18.687,18.721,18.563,18.771,17.613,17.95,17.972,18.317,18.135,18.15,17.656,17.552,17.709,18.057,18.478,17.45,14.748,16.002,15.659,15.867,16.021,17.11,17.415,17.403,17.465,17.058,17.327,15.729,16.334,16.737,16.88,16.924,16.889,2019.0,Total investment
112,40.952,43.208,42.978,41.534,42.025,41.678,40.591,37.837,34.074,28.725,25.634,24.686,26.141,30.431,35.493,39.407,42.412,39.434,37.321,36.148,30.84,29.583,30.068,31.627,34.477,35.654,36.095,36.444,43.575,56.639,67.436,71.828,74.76,75.928,78.012,78.428,77.839,76.723,75.922,75.401,98.148,101.607,103.539,105.359,106.486,107.066,2019.0,General government net debt
111,82.383,90.933,96.533,99.583,103.933,107.6,109.692,113.617,118.275,123.942,130.658,136.167,140.308,144.475,148.225,152.383,156.858,160.525,163.008,166.583,172.192,177.042,179.867,184.0,188.908,195.267,201.558,207.344,215.254,214.565,218.076,224.923,229.586,232.952,236.715,237.002,239.989,245.121,251.101,255.651,259.536,266.711,272.304,278.057,284.104,290.399,2019.0,"Inflation, average consumer prices"
111,2.316,5.031,-5.533,-38.695,-94.342,-118.159,-147.176,-160.661,-121.159,-99.485,-78.965,2.895,-51.614,-84.816,-121.612,-113.571,-124.773,-140.72,-215.066,-286.609,-401.917,-394.085,-456.106,-522.293,-635.891,-749.232,-816.647,-736.549,-696.523,-379.729,-432.01,-455.302,-418.115,-336.854,-367.819,-407.355,-394.865,-365.269,-449.694,-480.225,-441.7,-462.953,-485.563,-504.864,-507.486,-518.519,2019.0,Current account balance
298,0.036,0.046,0.054,0.076,0.119,0.206,0.353,0.609,0.985,1.73,3.877,7.786,12.428,18.375,25.533,36.014,45.532,54.311,61.177,64.498,66.676,69.617,77.826,89.35,98.722,100.0,106.533,116.566,125.919,135.674,142.332,155.156,168.433,182.167,199.24,217.204,233.159,244.132,257.694,277.453,309.315,337.223,362.18,381.045,395.913,412.335,2019.0,"Gross domestic product, deflator"
298,2.939,2.959,2.978,2.997,3.016,3.035,3.053,3.07,3.088,3.105,3.122,3.14,3.159,3.178,3.208,3.228,3.248,3.286,3.312,3.336,3.349,3.351,3.347,3.338,3.341,3.352,3.358,3.359,3.363,3.378,3.397,3.413,3.426,3.44,3.454,3.467,3.48,3.493,3.506,3.519,3.531,3.543,3.555,3.567,3.578,3.589,2015.0,Population
298,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,-3.012,-3.009,-3.112,-3.476,-2.393,-0.947,-0.301,-0.701,-0.171,-1.424,-1.52,-0.423,-0.364,-2.37,-1.879,-2.836,-2.026,-2.903,-2.705,-2.025,-3.004,-5.769,-4.018,-3.574,-3.129,-2.807,-2.709,2019.0,General government net lending/borrowing
298,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,-3.282,-2.285,-0.891,0.62,1.13,0.688,1.271,0.332,-0.362,-0.418,-1.764,-1.668,-2.28,-3.293,-3.715,-2.605,-3.24,-3.395,-3.661,-3.697,-5.468,-4.113,-3.509,-3.166,-2.863,-2.72,2019.0,General government structural balance
298,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,-3.392,-2.653,-1.941,1.308,11.036,15.876,17.537,17.415,20.471,9.589,8.722,15.87,18.594,-1.306,5.385,-7.258,3.913,-4.128,-2.275,11.059,-10.914,-61.401,-27.572,-16.818,-6.257,3.319,7.292,2019.0,General government primary net lending/borrowing
298,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,-2.069,-2.087,-1.814,-0.491,0.311,0.42,-0.028,0.35,-0.918,-1.89,-1.446,-0.902,-1.42,-1.521,2019.0,Current account balance
927,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,0.141,0.135,0.124,0.119,0.12,0.121,0.123,0.124,0.123,0.125,0.126,0.126,0.129,0.132,0.134,0.139,0.148,0.16,0.163,0.169,0.17,0.171,0.174,0.179,0.178,0.174,0.177,0.182,0.192,0.192,0.195,0.199,0.202,0.206,2019.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
927,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Employment
927,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,0.04,-0.763,-3.638,-6.717,-11.007,-25.09,-53.952,-77.566,-149.24,-202.412,-589.735,-600.821,-575.007,-702.831,708.387,1255.756,2825.338,1118.07,2021.947,5275.009,7509.007,3342.474,3634.248,-535.736,1962.95,3897.846,7087.687,-1317.24,-24752.913,-18570.274,-14295.235,2.0,2.0,2.0,2019.0,General government net lending/borrowing
846,34.345,39.729,42.945,44.148,49.52,47.812,46.39,54.032,59.323,63.15,62.536,68.958,70.88,72.342,74.015,75.297,76.867,79.309,82.952,85.506,87.369,90.536,93.138,93.882,95.869,96.272,100.0,105.473,113.196,115.812,118.844,122.526,123.033,126.303,128.842,134.631,137.117,142.81,147.391,151.186,153.907,157.266,160.591,164.205,167.901,171.68,2018.0,"Gross domestic product, deflator"
846,75.358,79.637,81.074,80.204,86.829,81.264,77.291,87.851,93.168,95.438,91.1,97.169,97.651,97.359,97.528,97.18,97.422,98.813,102.201,103.848,103.791,105.245,106.584,105.477,104.886,102.144,102.984,105.778,111.358,113.069,114.692,115.827,114.117,115.13,115.311,119.355,120.297,122.979,123.948,124.91,125.388,125.355,125.768,126.31,126.729,127.094,2018.0,Implied PPP conversion rate
846,18.361,26.731,-1.202,4.812,3.166,0.921,8.011,17.687,5.896,7.86,4.324,5.626,5.142,1.747,2.661,1.672,-0.082,5.103,4.386,0.0,4.116,2.314,2.262,2.949,0.806,1.865,1.918,4.106,5.834,2.427,3.291,1.197,0.798,1.511,1.063,1.473,2.142,3.315,1.899,3.47,2.592,2.183,2.114,2.251,2.251,2.251,2019.0,"Inflation, end of period consumer prices"
582,0.219,0.228,0.246,0.257,0.267,0.272,0.272,0.268,0.27,0.281,0.283,0.293,0.286,0.303,0.321,0.339,0.357,0.371,0.382,0.387,0.394,0.411,0.428,0.442,0.452,0.464,0.471,0.479,0.492,0.521,0.526,0.538,0.568,0.578,0.607,0.63,0.668,0.7,0.725,0.755,0.804,0.817,0.843,0.871,0.899,0.926,2019.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
487,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,9.173,-1.932,11.949,9.052,21.359,-9.624,-11.545,-13.077,14.723,13.238,12.305,-4.9,0.669,7.027,9.794,-6.954,6.477,14.415,-5.622,4.033,10.334,1.972,1.349,4.497,1.352,-10.517,14.234,7.537,1.568,1.661,1.711,2019.0,Volume of imports of goods and services
474,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,3290.145,3338.641,3441.555,3410.224,3476.973,3524.665,3553.34,3614.851,3712.88,3736.299,3846.399,3869.852,3898.203,3919.47,3949.505,4042.047,4045.313,4055.175,4077.222,4108.037,4295.583,3640.198,3618.745,3682.812,3568.798,2494.883,2195.131,2025.071,1984.736,1973.141,1826.982,1791.334,1793.083,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, constant prices"
754,0.003,0.004,0.004,0.005,0.005,0.008,0.014,0.022,0.034,0.06,0.124,0.239,0.622,1.619,2.448,3.29,4.345,5.657,6.588,8.129,11.201,14.785,18.447,23.202,29.73,37.189,45.964,56.263,67.089,77.348,97.216,114.03,131.272,151.331,167.053,183.381,216.098,246.252,282.423,311.353,338.16,391.279,435.878,479.757,523.704,563.916,2018.0,"Gross domestic product, current prices"
698,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,10.409,6.392,2.59,1.983,9.659,18.709,21.073,21.211,20.3,20.028,19.107,17.131,14.371,13.154,14.693,14.207,14.51,14.771,14.771,13.918,13.89,2018.0,General government revenue
698,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
512,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government net debt
512,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government net debt
